{orderID=0 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=1, order='iphone 12', Coordinaten_DMS='52° 22.693040922255676, 4° 53.008371869834576', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120700.0 ||| Y= 487936.0', Coordinaten_DECIMAL='X= 52.37821734870426 ||| Y= 4.883472864497243'}
{orderID=241 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KT', huisnummer=132, order='iphone 12', Coordinaten_DMS='52° 21.752677120604602, 4° 56.250058767493115', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124368.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.36254461867674 ||| Y= 4.9375009794582185'}
{orderID=242 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KJ', huisnummer=133, order='iphone 12', Coordinaten_DMS='52° 21.76420174142237, 4° 56.302793960931', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124428.0 ||| Y= 486189.0', Coordinaten_DECIMAL='X= 52.36273669569037 ||| Y= 4.93837989934885'}
{orderID=243 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KJ', huisnummer=133, order='iphone 12', Coordinaten_DMS='52° 21.76420174142237, 4° 56.302793960931', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124428.0 ||| Y= 486189.0', Coordinaten_DECIMAL='X= 52.36273669569037 ||| Y= 4.93837989934885'}
{orderID=244 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KJ', huisnummer=133, order='iphone 12', Coordinaten_DMS='52° 21.76420174142237, 4° 56.302793960931', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124428.0 ||| Y= 486189.0', Coordinaten_DECIMAL='X= 52.36273669569037 ||| Y= 4.93837989934885'}
{orderID=245 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KJ', huisnummer=133, order='iphone 12', Coordinaten_DMS='52° 21.76420174142237, 4° 56.302793960931', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124428.0 ||| Y= 486189.0', Coordinaten_DECIMAL='X= 52.36273669569037 ||| Y= 4.93837989934885'}
{orderID=246 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KV', huisnummer=146, order='iphone 12', Coordinaten_DMS='52° 21.75280418202135, 4° 56.283530267712706', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124406.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.36254673636702 ||| Y= 4.938058837795212'}
{orderID=247 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KV', huisnummer=146, order='iphone 12', Coordinaten_DMS='52° 21.75280418202135, 4° 56.283530267712706', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124406.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.36254673636702 ||| Y= 4.938058837795212'}
{orderID=248 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KV', huisnummer=146, order='iphone 12', Coordinaten_DMS='52° 21.75280418202135, 4° 56.283530267712706', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124406.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.36254673636702 ||| Y= 4.938058837795212'}
{orderID=249 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KV', huisnummer=146, order='iphone 12', Coordinaten_DMS='52° 21.75280418202135, 4° 56.283530267712706', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124406.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.36254673636702 ||| Y= 4.938058837795212'}
{orderID=250 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KV', huisnummer=148, order='iphone 12', Coordinaten_DMS='52° 21.75282757086336, 4° 56.28969607078561', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124413.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.362547126181056 ||| Y= 4.93816160117976'}
{orderID=251 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KV', huisnummer=148, order='iphone 12', Coordinaten_DMS='52° 21.75282757086336, 4° 56.28969607078561', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124413.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.362547126181056 ||| Y= 4.93816160117976'}
{orderID=252 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KV', huisnummer=148, order='iphone 12', Coordinaten_DMS='52° 21.75282757086336, 4° 56.28969607078561', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124413.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.362547126181056 ||| Y= 4.93816160117976'}
{orderID=253 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KV', huisnummer=148, order='iphone 12', Coordinaten_DMS='52° 21.75282757086336, 4° 56.28969607078561', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124413.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.362547126181056 ||| Y= 4.93816160117976'}
{orderID=254 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KW', huisnummer=154, order='iphone 12', Coordinaten_DMS='52° 21.752887689016802, 4° 56.30555099354537', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124431.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.36254812815028 ||| Y= 4.938425849892423'}
{orderID=255 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KW', huisnummer=154, order='iphone 12', Coordinaten_DMS='52° 21.752887689016802, 4° 56.30555099354537', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124431.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.36254812815028 ||| Y= 4.938425849892423'}
{orderID=256 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KW', huisnummer=154, order='iphone 12', Coordinaten_DMS='52° 21.752887689016802, 4° 56.30555099354537', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124431.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.36254812815028 ||| Y= 4.938425849892423'}
{orderID=257 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KW', huisnummer=154, order='iphone 12', Coordinaten_DMS='52° 21.752887689016802, 4° 56.30555099354537', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124431.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.36254812815028 ||| Y= 4.938425849892423'}
{orderID=258 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KW', huisnummer=156, order='iphone 12', Coordinaten_DMS='52° 21.753986203391946, 4° 56.31082506215371', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124437.0 ||| Y= 486170.0', Coordinaten_DECIMAL='X= 52.3625664367232 ||| Y= 4.938513751035895'}
{orderID=259 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KW', huisnummer=156, order='iphone 12', Coordinaten_DMS='52° 21.753986203391946, 4° 56.31082506215371', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124437.0 ||| Y= 486170.0', Coordinaten_DECIMAL='X= 52.3625664367232 ||| Y= 4.938513751035895'}
{orderID=260 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KW', huisnummer=156, order='iphone 12', Coordinaten_DMS='52° 21.753986203391946, 4° 56.31082506215371', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124437.0 ||| Y= 486170.0', Coordinaten_DECIMAL='X= 52.3625664367232 ||| Y= 4.938513751035895'}
{orderID=261 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KW', huisnummer=156, order='iphone 12', Coordinaten_DMS='52° 21.753986203391946, 4° 56.31082506215371', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124437.0 ||| Y= 486170.0', Coordinaten_DECIMAL='X= 52.3625664367232 ||| Y= 4.938513751035895'}
{orderID=262 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KW', huisnummer=158, order='iphone 12', Coordinaten_DMS='52° 21.75293108566777, 4° 56.31700177160637', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124444.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.362548851427796 ||| Y= 4.9386166961934395'}
{orderID=263 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KW', huisnummer=158, order='iphone 12', Coordinaten_DMS='52° 21.75293108566777, 4° 56.31700177160637', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124444.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.362548851427796 ||| Y= 4.9386166961934395'}
{orderID=264 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KW', huisnummer=158, order='iphone 12', Coordinaten_DMS='52° 21.75293108566777, 4° 56.31700177160637', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124444.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.362548851427796 ||| Y= 4.9386166961934395'}
{orderID=265 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KW', huisnummer=158, order='iphone 12', Coordinaten_DMS='52° 21.75293108566777, 4° 56.31700177160637', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124444.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.362548851427796 ||| Y= 4.9386166961934395'}
{orderID=266 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KW', huisnummer=160, order='iphone 12', Coordinaten_DMS='52° 21.75294777177072, 4° 56.32140591712883', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124449.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.36254912952951 ||| Y= 4.938690098618814'}
{orderID=267 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KW', huisnummer=160, order='iphone 12', Coordinaten_DMS='52° 21.75294777177072, 4° 56.32140591712883', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124449.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.36254912952951 ||| Y= 4.938690098618814'}
{orderID=268 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=162, order='iphone 12', Coordinaten_DMS='52° 21.752971127725544, 4° 56.32757172096699', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124456.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.362549518795426 ||| Y= 4.938792862016117'}
{orderID=269 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=162, order='iphone 12', Coordinaten_DMS='52° 21.752971127725544, 4° 56.32757172096699', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124456.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.362549518795426 ||| Y= 4.938792862016117'}
{orderID=270 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=162, order='iphone 12', Coordinaten_DMS='52° 21.752971127725544, 4° 56.32757172096699', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124456.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.362549518795426 ||| Y= 4.938792862016117'}
{orderID=271 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=162, order='iphone 12', Coordinaten_DMS='52° 21.752971127725544, 4° 56.32757172096699', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124456.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.362549518795426 ||| Y= 4.938792862016117'}
{orderID=272 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=164, order='iphone 12', Coordinaten_DMS='52° 21.7535270487231, 4° 56.33197041801226', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124461.0 ||| Y= 486169.0', Coordinaten_DECIMAL='X= 52.362558784145385 ||| Y= 4.938866173633538'}
{orderID=273 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=164, order='iphone 12', Coordinaten_DMS='52° 21.7535270487231, 4° 56.33197041801226', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124461.0 ||| Y= 486169.0', Coordinaten_DECIMAL='X= 52.362558784145385 ||| Y= 4.938866173633538'}
{orderID=274 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=164, order='iphone 12', Coordinaten_DMS='52° 21.7535270487231, 4° 56.33197041801226', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124461.0 ||| Y= 486169.0', Coordinaten_DECIMAL='X= 52.362558784145385 ||| Y= 4.938866173633538'}
{orderID=275 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=164, order='iphone 12', Coordinaten_DMS='52° 21.7535270487231, 4° 56.33197041801226', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124461.0 ||| Y= 486169.0', Coordinaten_DECIMAL='X= 52.362558784145385 ||| Y= 4.938866173633538'}
{orderID=276 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=166, order='iphone 12', Coordinaten_DMS='52° 21.753547060579592, 4° 56.3372553939767', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124467.0 ||| Y= 486169.0', Coordinaten_DECIMAL='X= 52.36255911767633 ||| Y= 4.938954256566278'}
{orderID=277 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=166, order='iphone 12', Coordinaten_DMS='52° 21.753547060579592, 4° 56.3372553939767', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124467.0 ||| Y= 486169.0', Coordinaten_DECIMAL='X= 52.36255911767633 ||| Y= 4.938954256566278'}
{orderID=278 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=166, order='iphone 12', Coordinaten_DMS='52° 21.753547060579592, 4° 56.3372553939767', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124467.0 ||| Y= 486169.0', Coordinaten_DECIMAL='X= 52.36255911767633 ||| Y= 4.938954256566278'}
{orderID=279 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=166, order='iphone 12', Coordinaten_DMS='52° 21.753547060579592, 4° 56.3372553939767', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124467.0 ||| Y= 486169.0', Coordinaten_DECIMAL='X= 52.36255911767633 ||| Y= 4.938954256566278'}
{orderID=280 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=168, order='iphone 12', Coordinaten_DMS='52° 21.753567068502804, 4° 56.34254037003258', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124473.0 ||| Y= 486169.0', Coordinaten_DECIMAL='X= 52.36255945114171 ||| Y= 4.939042339500543'}
{orderID=281 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=168, order='iphone 12', Coordinaten_DMS='52° 21.753567068502804, 4° 56.34254037003258', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124473.0 ||| Y= 486169.0', Coordinaten_DECIMAL='X= 52.36255945114171 ||| Y= 4.939042339500543'}
{orderID=282 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=168, order='iphone 12', Coordinaten_DMS='52° 21.753567068502804, 4° 56.34254037003258', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124473.0 ||| Y= 486169.0', Coordinaten_DECIMAL='X= 52.36255945114171 ||| Y= 4.939042339500543'}
{orderID=283 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=170, order='iphone 12', Coordinaten_DMS='52° 21.75358707249231, 4° 56.347825346179796', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124479.0 ||| Y= 486169.0', Coordinaten_DECIMAL='X= 52.36255978454154 ||| Y= 4.93913042243633'}
{orderID=284 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=170, order='iphone 12', Coordinaten_DMS='52° 21.75358707249231, 4° 56.347825346179796', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124479.0 ||| Y= 486169.0', Coordinaten_DECIMAL='X= 52.36255978454154 ||| Y= 4.93913042243633'}
{orderID=285 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=170, order='iphone 12', Coordinaten_DMS='52° 21.75358707249231, 4° 56.347825346179796', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124479.0 ||| Y= 486169.0', Coordinaten_DECIMAL='X= 52.36255978454154 ||| Y= 4.93913042243633'}
{orderID=286 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=172, order='iphone 12', Coordinaten_DMS='52° 21.75360707254896, 4° 56.35311032241846', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124485.0 ||| Y= 486169.0', Coordinaten_DECIMAL='X= 52.362560117875816 ||| Y= 4.939218505373641'}
{orderID=287 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=172, order='iphone 12', Coordinaten_DMS='52° 21.75360707254896, 4° 56.35311032241846', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124485.0 ||| Y= 486169.0', Coordinaten_DECIMAL='X= 52.362560117875816 ||| Y= 4.939218505373641'}
{orderID=288 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=174, order='iphone 12', Coordinaten_DMS='52° 21.7531011557557, 4° 56.361924058914354', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124495.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.36255168592926 ||| Y= 4.939365400981906'}
{orderID=289 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=174, order='iphone 12', Coordinaten_DMS='52° 21.7531011557557, 4° 56.361924058914354', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124495.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.36255168592926 ||| Y= 4.939365400981906'}
{orderID=290 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KS', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 22.470293281701714, 4° 52.87433064051502', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120545.0 ||| Y= 487524.0', Coordinaten_DECIMAL='X= 52.37450488802836 ||| Y= 4.881238844008584'}
{orderID=291 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KS', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 22.470293281701714, 4° 52.87433064051502', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120545.0 ||| Y= 487524.0', Coordinaten_DECIMAL='X= 52.37450488802836 ||| Y= 4.881238844008584'}
{orderID=292 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KS', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 22.470293281701714, 4° 52.87433064051502', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120545.0 ||| Y= 487524.0', Coordinaten_DECIMAL='X= 52.37450488802836 ||| Y= 4.881238844008584'}
{orderID=293 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KS', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 22.470293281701714, 4° 52.87433064051502', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120545.0 ||| Y= 487524.0', Coordinaten_DECIMAL='X= 52.37450488802836 ||| Y= 4.881238844008584'}
{orderID=294 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KS', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 22.470293281701714, 4° 52.87433064051502', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120545.0 ||| Y= 487524.0', Coordinaten_DECIMAL='X= 52.37450488802836 ||| Y= 4.881238844008584'}
{orderID=295 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KR', huisnummer=3, order='iphone 12', Coordinaten_DMS='52° 22.47195616119427, 4° 52.8848849204939', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120557.0 ||| Y= 487527.0', Coordinaten_DECIMAL='X= 52.37453260268657 ||| Y= 4.881414748674898'}
{orderID=296 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KR', huisnummer=3, order='iphone 12', Coordinaten_DMS='52° 22.47195616119427, 4° 52.8848849204939', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120557.0 ||| Y= 487527.0', Coordinaten_DECIMAL='X= 52.37453260268657 ||| Y= 4.881414748674898'}
{orderID=297 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KR', huisnummer=3, order='iphone 12', Coordinaten_DMS='52° 22.47195616119427, 4° 52.8848849204939', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120557.0 ||| Y= 487527.0', Coordinaten_DECIMAL='X= 52.37453260268657 ||| Y= 4.881414748674898'}
{orderID=298 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KS', huisnummer=8, order='iphone 12', Coordinaten_DMS='52° 22.46169184899685, 4° 52.8805964664075', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120552.0 ||| Y= 487508.0', Coordinaten_DECIMAL='X= 52.374361530816614 ||| Y= 4.881343274440125'}
{orderID=299 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KS', huisnummer=8, order='iphone 12', Coordinaten_DMS='52° 22.46169184899685, 4° 52.8805964664075', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120552.0 ||| Y= 487508.0', Coordinaten_DECIMAL='X= 52.374361530816614 ||| Y= 4.881343274440125'}
{orderID=300 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KR', huisnummer=9, order='iphone 12', Coordinaten_DMS='52° 22.464425666499892, 4° 52.889376302937094', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120562.0 ||| Y= 487513.0', Coordinaten_DECIMAL='X= 52.374407094441665 ||| Y= 4.881489605048952'}
{orderID=301 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KR', huisnummer=9, order='iphone 12', Coordinaten_DMS='52° 22.464425666499892, 4° 52.889376302937094', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120562.0 ||| Y= 487513.0', Coordinaten_DECIMAL='X= 52.374407094441665 ||| Y= 4.881489605048952'}
{orderID=302 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KS', huisnummer=10, order='iphone 12', Coordinaten_DMS='52° 22.459542430868566, 4° 52.88238318080671', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120554.0 ||| Y= 487504.0', Coordinaten_DECIMAL='X= 52.37432570718114 ||| Y= 4.881373053013445'}
{orderID=303 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KR', huisnummer=19, order='iphone 12', Coordinaten_DMS='52° 22.44022021556944, 4° 52.90374978452764', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120578.0 ||| Y= 487468.0', Coordinaten_DECIMAL='X= 52.37400367025949 ||| Y= 4.881729163075461'}
{orderID=304 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KR', huisnummer=19, order='iphone 12', Coordinaten_DMS='52° 22.44022021556944, 4° 52.90374978452764', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120578.0 ||| Y= 487468.0', Coordinaten_DECIMAL='X= 52.37400367025949 ||| Y= 4.881729163075461'}
{orderID=305 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KS', huisnummer=20, order='iphone 12', Coordinaten_DMS='52° 22.4353369937387, 4° 52.896756699439834', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120570.0 ||| Y= 487459.0', Coordinaten_DECIMAL='X= 52.37392228322898 ||| Y= 4.881612611657331'}
{orderID=306 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KS', huisnummer=22, order='iphone 12', Coordinaten_DMS='52° 22.432644572884755, 4° 52.8976684811715', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120571.0 ||| Y= 487454.0', Coordinaten_DECIMAL='X= 52.37387740954808 ||| Y= 4.881627808019525'}
{orderID=307 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KS', huisnummer=22, order='iphone 12', Coordinaten_DMS='52° 22.432644572884755, 4° 52.8976684811715', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120571.0 ||| Y= 487454.0', Coordinaten_DECIMAL='X= 52.37387740954808 ||| Y= 4.881627808019525'}
{orderID=308 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KS', huisnummer=24, order='iphone 12', Coordinaten_DMS='52° 22.429955913632824, 4° 52.89946130835618', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120573.0 ||| Y= 487449.0', Coordinaten_DECIMAL='X= 52.37383259856055 ||| Y= 4.881657688472603'}
{orderID=309 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091RZ', huisnummer=1, order='iphone 12', Coordinaten_DMS='52° 21.48822843542746, 4° 54.411916563692486', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122278.0 ||| Y= 485691.0', Coordinaten_DECIMAL='X= 52.35813714059046 ||| Y= 4.906865276061541'}
{orderID=310 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091RZ', huisnummer=1, order='iphone 12', Coordinaten_DMS='52° 21.48822843542746, 4° 54.411916563692486', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122278.0 ||| Y= 485691.0', Coordinaten_DECIMAL='X= 52.35813714059046 ||| Y= 4.906865276061541'}
{orderID=311 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091SB', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 21.475804472387665, 4° 54.406766406928014', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122272.0 ||| Y= 485668.0', Coordinaten_DECIMAL='X= 52.357930074539794 ||| Y= 4.906779440115467'}
{orderID=312 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091SB', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 21.475804472387665, 4° 54.406766406928014', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122272.0 ||| Y= 485668.0', Coordinaten_DECIMAL='X= 52.357930074539794 ||| Y= 4.906779440115467'}
{orderID=313 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091SB', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 21.475804472387665, 4° 54.406766406928014', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122272.0 ||| Y= 485668.0', Coordinaten_DECIMAL='X= 52.357930074539794 ||| Y= 4.906779440115467'}
{orderID=314 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091SB', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 21.475804472387665, 4° 54.406766406928014', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122272.0 ||| Y= 485668.0', Coordinaten_DECIMAL='X= 52.357930074539794 ||| Y= 4.906779440115467'}
{orderID=315 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091RZ', huisnummer=3, order='iphone 12', Coordinaten_DMS='52° 21.4893283555692, 4° 54.41718932175039', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122284.0 ||| Y= 485693.0', Coordinaten_DECIMAL='X= 52.35815547259282 ||| Y= 4.9069531553625065'}
