{orderID=0 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=30, order='iphone 12', Coordinaten_DMS='52° 39.28716395287566, 6° 21.18402289644342', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 220355.140625 ||| Y= 519026.8125', Coordinaten_DECIMAL='X= 52.65478606588126 ||| Y= 6.353067048274057'}
{orderID=2 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=14, order='iphone 12', Coordinaten_DMS='52° 38.890097027648096, 6° 21.482819992245457', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 220701.984375 ||| Y= 518295.0', Coordinaten_DECIMAL='X= 52.648168283794135 ||| Y= 6.358046999870758'}
{orderID=0 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 38.66385202064777, 6° 21.885054683040543', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 221161.328125 ||| Y= 517881.5625', Coordinaten_DECIMAL='X= 52.64439753367746 ||| Y= 6.364750911384009'}
{orderID=1 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 39.143671671752, 6° 20.74685570635827', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 219865.671875 ||| Y= 518754.15625', Coordinaten_DECIMAL='X= 52.65239452786253 ||| Y= 6.3457809284393045'}
{orderID=2 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=14, order='iphone 12', Coordinaten_DMS='52° 38.890097027648096, 6° 21.482819992245457', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 220701.984375 ||| Y= 518295.0', Coordinaten_DECIMAL='X= 52.648168283794135 ||| Y= 6.358046999870758'}
{orderID=0 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 38.66385202064777, 6° 21.885054683040543', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 221161.328125 ||| Y= 517881.5625', Coordinaten_DECIMAL='X= 52.64439753367746 ||| Y= 6.364750911384009'}
{orderID=1 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 39.143671671752, 6° 20.74685570635827', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 219865.671875 ||| Y= 518754.15625', Coordinaten_DECIMAL='X= 52.65239452786253 ||| Y= 6.3457809284393045'}
{orderID=2 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=14, order='iphone 12', Coordinaten_DMS='52° 38.890097027648096, 6° 21.482819992245457', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 220701.984375 ||| Y= 518295.0', Coordinaten_DECIMAL='X= 52.648168283794135 ||| Y= 6.358046999870758'}
{orderID=0 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 38.66385202064777, 6° 21.885054683040543', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 221161.328125 ||| Y= 517881.5625', Coordinaten_DECIMAL='X= 52.64439753367746 ||| Y= 6.364750911384009'}
{orderID=1 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 39.143671671752, 6° 20.74685570635827', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 219865.671875 ||| Y= 518754.15625', Coordinaten_DECIMAL='X= 52.65239452786253 ||| Y= 6.3457809284393045'}
{orderID=2 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=14, order='iphone 12', Coordinaten_DMS='52° 38.890097027648096, 6° 21.482819992245457', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 220701.984375 ||| Y= 518295.0', Coordinaten_DECIMAL='X= 52.648168283794135 ||| Y= 6.358046999870758'}
{orderID=0 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 38.66385202064777, 6° 21.885054683040543', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 221161.328125 ||| Y= 517881.5625', Coordinaten_DECIMAL='X= 52.64439753367746 ||| Y= 6.364750911384009'}
{orderID=1 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 39.143671671752, 6° 20.74685570635827', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 219865.671875 ||| Y= 518754.15625', Coordinaten_DECIMAL='X= 52.65239452786253 ||| Y= 6.3457809284393045'}
{orderID=2 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=14, order='iphone 12', Coordinaten_DMS='52° 38.890097027648096, 6° 21.482819992245457', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 220701.984375 ||| Y= 518295.0', Coordinaten_DECIMAL='X= 52.648168283794135 ||| Y= 6.358046999870758'}
{orderID=0 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 38.66385202064777, 6° 21.885054683040543', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 221161.328125 ||| Y= 517881.5625', Coordinaten_DECIMAL='X= 52.64439753367746 ||| Y= 6.364750911384009'}
{orderID=1 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 39.143671671752, 6° 20.74685570635827', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 219865.671875 ||| Y= 518754.15625', Coordinaten_DECIMAL='X= 52.65239452786253 ||| Y= 6.3457809284393045'}
{orderID=2 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=14, order='iphone 12', Coordinaten_DMS='52° 38.890097027648096, 6° 21.482819992245457', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 220701.984375 ||| Y= 518295.0', Coordinaten_DECIMAL='X= 52.648168283794135 ||| Y= 6.358046999870758'}
{orderID=0 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 38.66385202064777, 6° 21.885054683040543', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 221161.328125 ||| Y= 517881.5625', Coordinaten_DECIMAL='X= 52.64439753367746 ||| Y= 6.364750911384009'}
{orderID=1 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 39.143671671752, 6° 20.74685570635827', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 219865.671875 ||| Y= 518754.15625', Coordinaten_DECIMAL='X= 52.65239452786253 ||| Y= 6.3457809284393045'}
{orderID=2 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=14, order='iphone 12', Coordinaten_DMS='52° 38.890097027648096, 6° 21.482819992245457', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 220701.984375 ||| Y= 518295.0', Coordinaten_DECIMAL='X= 52.648168283794135 ||| Y= 6.358046999870758'}
{orderID=0 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 38.66385202064777, 6° 21.885054683040543', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 221161.328125 ||| Y= 517881.5625', Coordinaten_DECIMAL='X= 52.64439753367746 ||| Y= 6.364750911384009'}
{orderID=1 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 39.143671671752, 6° 20.74685570635827', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 219865.671875 ||| Y= 518754.15625', Coordinaten_DECIMAL='X= 52.65239452786253 ||| Y= 6.3457809284393045'}
{orderID=2 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=14, order='iphone 12', Coordinaten_DMS='52° 38.890097027648096, 6° 21.482819992245457', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 220701.984375 ||| Y= 518295.0', Coordinaten_DECIMAL='X= 52.648168283794135 ||| Y= 6.358046999870758'}
{orderID=0 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 38.66385202064777, 6° 21.885054683040543', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 221161.328125 ||| Y= 517881.5625', Coordinaten_DECIMAL='X= 52.64439753367746 ||| Y= 6.364750911384009'}
{orderID=1 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 39.143671671752, 6° 20.74685570635827', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 219865.671875 ||| Y= 518754.15625', Coordinaten_DECIMAL='X= 52.65239452786253 ||| Y= 6.3457809284393045'}
{orderID=2 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=14, order='iphone 12', Coordinaten_DMS='52° 38.890097027648096, 6° 21.482819992245457', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 220701.984375 ||| Y= 518295.0', Coordinaten_DECIMAL='X= 52.648168283794135 ||| Y= 6.358046999870758'}
{orderID=0 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 38.66385202064777, 6° 21.885054683040543', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 221161.328125 ||| Y= 517881.5625', Coordinaten_DECIMAL='X= 52.64439753367746 ||| Y= 6.364750911384009'}
{orderID=1 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 39.143671671752, 6° 20.74685570635827', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 219865.671875 ||| Y= 518754.15625', Coordinaten_DECIMAL='X= 52.65239452786253 ||| Y= 6.3457809284393045'}
{orderID=2 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=14, order='iphone 12', Coordinaten_DMS='52° 38.890097027648096, 6° 21.482819992245457', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 220701.984375 ||| Y= 518295.0', Coordinaten_DECIMAL='X= 52.648168283794135 ||| Y= 6.358046999870758'}
{orderID=0 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 38.66385202064777, 6° 21.885054683040543', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 221161.328125 ||| Y= 517881.5625', Coordinaten_DECIMAL='X= 52.64439753367746 ||| Y= 6.364750911384009'}
{orderID=1 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 39.143671671752, 6° 20.74685570635827', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 219865.671875 ||| Y= 518754.15625', Coordinaten_DECIMAL='X= 52.65239452786253 ||| Y= 6.3457809284393045'}
{orderID=2 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=14, order='iphone 12', Coordinaten_DMS='52° 38.890097027648096, 6° 21.482819992245457', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 220701.984375 ||| Y= 518295.0', Coordinaten_DECIMAL='X= 52.648168283794135 ||| Y= 6.358046999870758'}
{orderID=0 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 38.66385202064777, 6° 21.885054683040543', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 221161.328125 ||| Y= 517881.5625', Coordinaten_DECIMAL='X= 52.64439753367746 ||| Y= 6.364750911384009'}
{orderID=1 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 39.143671671752, 6° 20.74685570635827', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 219865.671875 ||| Y= 518754.15625', Coordinaten_DECIMAL='X= 52.65239452786253 ||| Y= 6.3457809284393045'}
{orderID=2 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=14, order='iphone 12', Coordinaten_DMS='52° 38.890097027648096, 6° 21.482819992245457', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 220701.984375 ||| Y= 518295.0', Coordinaten_DECIMAL='X= 52.648168283794135 ||| Y= 6.358046999870758'}
{orderID=0 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 38.66385202064777, 6° 21.885054683040543', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 221161.328125 ||| Y= 517881.5625', Coordinaten_DECIMAL='X= 52.64439753367746 ||| Y= 6.364750911384009'}
{orderID=1 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 39.143671671752, 6° 20.74685570635827', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 219865.671875 ||| Y= 518754.15625', Coordinaten_DECIMAL='X= 52.65239452786253 ||| Y= 6.3457809284393045'}
{orderID=2 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=14, order='iphone 12', Coordinaten_DMS='52° 38.890097027648096, 6° 21.482819992245457', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 220701.984375 ||| Y= 518295.0', Coordinaten_DECIMAL='X= 52.648168283794135 ||| Y= 6.358046999870758'}
{orderID=0 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 38.66385202064777, 6° 21.885054683040543', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 221161.328125 ||| Y= 517881.5625', Coordinaten_DECIMAL='X= 52.64439753367746 ||| Y= 6.364750911384009'}
{orderID=1 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 39.143671671752, 6° 20.74685570635827', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 219865.671875 ||| Y= 518754.15625', Coordinaten_DECIMAL='X= 52.65239452786253 ||| Y= 6.3457809284393045'}
{orderID=2 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=14, order='iphone 12', Coordinaten_DMS='52° 38.890097027648096, 6° 21.482819992245457', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 220701.984375 ||| Y= 518295.0', Coordinaten_DECIMAL='X= 52.648168283794135 ||| Y= 6.358046999870758'}
{orderID=0 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 38.66385202064777, 6° 21.885054683040543', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 221161.328125 ||| Y= 517881.5625', Coordinaten_DECIMAL='X= 52.64439753367746 ||| Y= 6.364750911384009'}
{orderID=1 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 39.143671671752, 6° 20.74685570635827', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 219865.671875 ||| Y= 518754.15625', Coordinaten_DECIMAL='X= 52.65239452786253 ||| Y= 6.3457809284393045'}
{orderID=2 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=14, order='iphone 12', Coordinaten_DMS='52° 38.890097027648096, 6° 21.482819992245457', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 220701.984375 ||| Y= 518295.0', Coordinaten_DECIMAL='X= 52.648168283794135 ||| Y= 6.358046999870758'}
{orderID=0 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=30, order='iphone 12', Coordinaten_DMS='52° 39.28716395287566, 6° 21.18402289644342', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 220355.140625 ||| Y= 519026.8125', Coordinaten_DECIMAL='X= 52.65478606588126 ||| Y= 6.353067048274057'}
{orderID=1 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=36, order='iphone 12', Coordinaten_DMS='52° 39.21698462800606, 6° 20.65799384677522', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 219763.65625 ||| Y= 518888.78125', Coordinaten_DECIMAL='X= 52.65361641046677 ||| Y= 6.344299897446254'}
{orderID=2 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=34, order='iphone 12', Coordinaten_DMS='52° 39.14610282217154, 6° 20.783900995642597', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 219907.390625 ||| Y= 518759.21875', Coordinaten_DECIMAL='X= 52.65243504703619 ||| Y= 6.346398349927377'}
{orderID=3 naam=' dummy', straatnaam='Bloemberg', postcode='7924PW', huisnummer=28, order='iphone 12', Coordinaten_DMS='52° 39.11996446394511, 6° 20.94049793810985', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 220084.640625 ||| Y= 518713.09375', Coordinaten_DECIMAL='X= 52.65199940773242 ||| Y= 6.3490082989684975'}
